候選人,推薦政黨,當選註記,序號,交易日期,收支科目,統一編號,捐贈者／支出對象,收入金額,支出金額,金錢類,地址,P
黃秀芳,民主進步黨,*,41,104/12/09,營利事業捐贈收入,16575467,物格股份有限公司,50000,,是,彰化縣鹿港鎮,178
黃秀芳,民主進步黨,*,42,104/12/09,營利事業捐贈收入,80823837,和記商行,6000,,是,彰化縣和美鎮,178
黃秀芳,民主進步黨,*,43,104/12/09,營利事業捐贈收入,17306693,亮力工業社,5000,,是,彰化縣花壇鄉,178
黃秀芳,民主進步黨,*,44,104/12/09,營利事業捐贈收入,70508894,勁利安股份有限公司,10000,,是,彰化縣彰化市,178
黃秀芳,民主進步黨,*,45,104/12/09,營利事業捐贈收入,14936753,明德醫院,100000,,是,彰化縣彰化市,178
黃秀芳,民主進步黨,*,46,104/12/03,營利事業捐贈收入,22239597,佳承精工股份有限公司,100000,,是,彰化縣彰化市,178
黃秀芳,民主進步黨,*,47,104/11/19,營利事業捐贈收入,84613849,惠錄工業股份有限公司,20000,,是,彰化縣和美鎮,178
黃秀芳,民主進步黨,*,48,104/11/19,營利事業捐贈收入,58506816,順德工業股份有限公司,200000,,是,彰化縣彰化市,178
黃秀芳,民主進步黨,*,49,104/11/19,營利事業捐贈收入,22248391,亞聖營造有限公司,60000,,是,彰化縣彰化市,178
黃秀芳,民主進步黨,*,50,104/11/12,營利事業捐贈收入,12635507,得偉染織股份有限公司,100000,,是,彰化縣伸港鄉,178
黃秀芳,民主進步黨,*,51,104/11/04,營利事業捐贈收入,92810386,振坤行,6000,,是,彰化縣和美鎮,178
黃秀芳,民主進步黨,*,52,104/11/04,營利事業捐贈收入,53363867,元太利開發有限公司,12000,,是,臺中市北屯區,178
黃秀芳,民主進步黨,*,53,104/10/30,營利事業捐贈收入,27437596,信威興業股份有限公司,50000,,是,彰化縣花壇鄉,178
黃秀芳,民主進步黨,*,54,104/10/30,營利事業捐贈收入,27437596,信威興業股份有限公司,100000,,是,彰化縣花壇鄉,178
黃秀芳,民主進步黨,*,55,104/10/28,營利事業捐贈收入,28364229,金豐盛工具股份有限公司,100000,,是,彰化縣彰化市,178
黃秀芳,民主進步黨,*,56,104/10/28,營利事業捐贈收入,05912907,峻義工業有限公司,20000,,是,彰化縣花壇鄉,178
黃秀芳,民主進步黨,*,57,104/10/26,營利事業捐贈收入,53477806,維力水電材料有限公司,5000,,是,彰化縣花壇鄉,178
黃秀芳,民主進步黨,*,58,104/10/21,營利事業捐贈收入,97036692,同成建設股份有限公司,100000,,是,彰化縣彰化市,178
黃秀芳,民主進步黨,*,59,104/10/21,營利事業捐贈收入,22060044,亨將精密工業股份有限公司,20000,,是,彰化縣彰化市,178
黃秀芳,民主進步黨,*,60,104/10/16,營利事業捐贈收入,16353459,尚進實業股份有限公司,50000,,是,彰化縣花壇鄉,178
黃秀芳,民主進步黨,*,61,104/10/6,營利事業捐贈收入,23751545,岱宇國際股份有限公司,100000,,是,臺北市中山區,178
黃秀芳,民主進步黨,*,62,104/9/22,營利事業捐贈收入,28545030,鴻三賓有限公司,60000,,是,彰化縣彰化市,178
莊瑞雄,民主進步黨,*,1,105/01/15,營利事業捐贈收入,16206437,台灣愛買有限公司,100000,,是,臺南市北區文,179
莊瑞雄,民主進步黨,*,2,105/01/15,營利事業捐贈收入,28774244,三益事業有限公司,100000,,是,臺南市北區和,179
莊瑞雄,民主進步黨,*,3,105/01/14,營利事業捐贈收入,16206437,台灣愛買有限公司,100000,,是,臺南市北區文,179
莊瑞雄,民主進步黨,*,4,105/01/12,營利事業捐贈收入,85695234,建誌營造股份有限公司,300000,,是,高雄市苓雅區,179
莊瑞雄,民主進步黨,*,5,105/01/07,營利事業捐贈收入,28856863,柏昇開發工業股份有限公司,500000,,是,新北市蘆洲區,179
莊瑞雄,民主進步黨,*,6,104/12/29,營利事業捐贈收入,47075781,富民運輸股份有限公司,1000000,,是,臺北市敦化南,179
莊瑞雄,民主進步黨,*,7,104/12/24,營利事業捐贈收入,70388271,中鼎化工股份有限公司,500000,,是,臺北市士林區,179
莊瑞雄,民主進步黨,*,8,104/12/23,營利事業捐贈收入,54255970,庚興鋼鐵有限公司,50000,,是,屏東縣屏東巿,179
莊瑞雄,民主進步黨,*,9,104/12/23,營利事業捐贈收入,12983940,良群建設股份有限公司,60000,,是,屏東縣屏東巿,179
莊瑞雄,民主進步黨,*,10,104/12/23,營利事業捐贈收入,25189281,豐隆盛建設開發有限公司,60000,,是,屏東縣新園鄉,179
莊瑞雄,民主進步黨,*,11,104/12/23,營利事業捐贈收入,28669572,禾紳建設有限公司,60000,,是,屏東縣潮州鎮,179
莊瑞雄,民主進步黨,*,12,104/12/22,營利事業捐贈收入,16275757,卓傳股份有限公司,200000,,是,臺北市松山區,179
莊瑞雄,民主進步黨,*,13,104/12/22,營利事業捐贈收入,29101999,宏鈞新科技有限公司,10000,,是,高雄市烏松區,179
莊瑞雄,民主進步黨,*,14,104/12/17,營利事業捐贈收入,86690644,力麒建設股份有限公司,300000,,是,臺北市中山區,179
莊瑞雄,民主進步黨,*,15,104/12/16,營利事業捐贈收入,16835941,創鼎投資股份有限公司,500000,,是,臺北市士林區,179
莊瑞雄,民主進步黨,*,16,104/12/15,營利事業捐贈收入,80331782,裕鋐投資股份有限公司,1000000,,是,臺北市中山區,179
莊瑞雄,民主進步黨,*,17,104/12/15,營利事業捐贈收入,80042066,寶捷工業股份有限公司,100000,,是,新北市八里區,179
莊瑞雄,民主進步黨,*,18,104/12/14,營利事業捐贈收入,28225162,上豪租賃股份有限公司,100000,,是,臺北市內湖區,179
莊瑞雄,民主進步黨,*,19,104/12/09,營利事業捐贈收入,16716121,照順投資股份有限公司,8000,,否,臺南市中西區,179
莊瑞雄,民主進步黨,*,20,104/12/07,營利事業捐贈收入,28856863,柏昇開發工業股份有限公司,300000,,是,新北市蘆洲區,179
莊瑞雄,民主進步黨,*,21,104/12/02,營利事業捐贈收入,27282185,向捷企業有限公司,500000,,是,新北市新莊區,179
莊瑞雄,民主進步黨,*,22,104/12/02,營利事業捐贈收入,53435068,永衡建材有限公司,200000,,是,新北市新莊區,179
莊瑞雄,民主進步黨,*,23,104/11/23,營利事業捐贈收入,33400105,福華工程股份有限公司,200000,,是,臺北市信義區,179
莊瑞雄,民主進步黨,*,24,104/11/23,營利事業捐贈收入,10459455,枋寮醫療社團法人枋寮醫院,100000,,是,屏東縣枋寮鄉,179
莊瑞雄,民主進步黨,*,25,104/11/17,營利事業捐贈收入,27599803,寶君建設有限公司,200000,,是,新竹市東華路,179
莊瑞雄,民主進步黨,*,26,104/11/17,營利事業捐贈收入,52362453,崇銘企業有限公司,100000,,是,臺中市烏日區,179
莊瑞雄,民主進步黨,*,27,104/07/14,營利事業捐贈收入,23415017,泰聯投資股份有限公司,500000,,是,臺北市松山區,179
蘇震清,民主進步黨,*,1,105/01/13,營利事業捐贈收入,53399324,坤翰有限公司,100000,,是,屏東縣長治鄉,180
蘇震清,民主進步黨,*,2,105/01/11,營利事業捐贈收入,84335120,沛郁工程有限公司,30000,,是,高雄市左營區,180
蘇震清,民主進步黨,*,3,105/01/07,營利事業捐贈收入,28069612,原和建材股份有限公司,300000,,是,臺南市南區原,180
蘇震清,民主進步黨,*,4,104/12/30,營利事業捐贈收入,89849751,大帝興業股份有限公司,60000,,是,屏東縣屏東巿,180
蘇震清,民主進步黨,*,5,104/12/30,營利事業捐贈收入,16654498,世芥蘭業股份有限公司,100000,,是,屏東縣麟洛鄉,180
蘇震清,民主進步黨,*,6,104/12/30,營利事業捐贈收入,70500128,漢杞工程股份有限公司,100000,,是,臺中市大里區,180
蘇震清,民主進步黨,*,7,104/12/29,營利事業捐贈收入,23662564,盛遠國際工程股份有限公司,300000,,是,高雄市仁武區,180
蘇震清,民主進步黨,*,8,104/12/28,營利事業捐贈收入,70500128,漢杞工程股份有限公司,50000,,否,臺中市大里區,180
蘇震清,民主進步黨,*,9,104/12/28,營利事業捐贈收入,07992639,聖州企業股份有限公司,300000,,是,臺北市大安區,180
蘇震清,民主進步黨,*,10,104/12/28,營利事業捐贈收入,70671065,源鴻億食品有限公司,100000,,是,屏東縣里港鄉,180
蘇震清,民主進步黨,*,11,104/12/28,營利事業捐贈收入,27711762,友椿不動產股份有限公司,60000,,是,高雄市苓雅區,180
蘇震清,民主進步黨,*,12,104/12/28,營利事業捐贈收入,80310442,勤富建設有限公司,100000,,是,屏東縣潮州鎮,180
蘇震清,民主進步黨,*,13,104/12/25,營利事業捐贈收入,12294260,和勝企業股份有限公司,20000,,是,桃園市八德區,180
蘇震清,民主進步黨,*,14,104/12/25,營利事業捐贈收入,53619328,世有廷開發建設有限公司,50000,,是,屏東縣潮州鎮,180
蘇震清,民主進步黨,*,15,104/12/25,營利事業捐贈收入,16081513,豐屏興業股份有限公司,300000,,是,屏東縣屏東巿,180
蘇震清,民主進步黨,*,16,104/12/25,營利事業捐贈收入,28570473,利威廉建設開發有限公司,60000,,是,屏東縣屏東巿,180
蘇震清,民主進步黨,*,17,104/12/18,營利事業捐贈收入,28593222,鴻興發科技有限公司,200000,,是,高雄市苓雅區,180
蘇震清,民主進步黨,*,18,104/12/18,營利事業捐贈收入,53936703,鴻鑫發科技有限公司,200000,,是,臺北市南港區,180
蘇震清,民主進步黨,*,19,104/12/16,營利事業捐贈收入,16836821,興利開發股份有限公司,500000,,是,臺北市士林區,180
蘇震清,民主進步黨,*,20,104/12/15,營利事業捐贈收入,16537289,巨興國際開發有限公司,20000,,是,桃園市中壢區,180
蘇震清,民主進步黨,*,21,104/12/15,營利事業捐贈收入,70427534,崴洋企業有限公司,100000,,是,高雄市小港區,180
蘇震清,民主進步黨,*,22,104/12/14,營利事業捐贈收入,12903377,台灣實耐科技工程有限公司,300000,,是,高雄市仁武區,180
蘇震清,民主進步黨,*,23,104/12/11,營利事業捐贈收入,54133365,懋雄開發建設有限公司,50000,,是,屏東縣潮州鎮,180
蘇震清,民主進步黨,*,24,104/12/07,營利事業捐贈收入,23250583,建新國際股份有限公司,200000,,是,臺中市梧棲區,180
蘇震清,民主進步黨,*,25,104/12/07,營利事業捐贈收入,24231993,德雅資產管理有限公司,100000,,是,高雄市新興區,180
蘇震清,民主進步黨,*,26,104/12/07,營利事業捐贈收入,83713594,維勝鋼鐵股份有限公司,100000,,是,高雄市三民區,180
蘇震清,民主進步黨,*,27,104/12/03,營利事業捐贈收入,12943455,國韶實業有限公司,300000,,是,高雄市左營區,180
蘇震清,民主進步黨,*,28,104/12/03,營利事業捐贈收入,28947560,唐鑫有限公司,250000,,是,臺中市西屯區,180
蘇震清,民主進步黨,*,29,104/12/01,營利事業捐贈收入,16716121,照順投資股份有限公司,8000,,否,臺南市中西區,180
蘇震清,民主進步黨,*,30,104/11/30,營利事業捐贈收入,89384423,惠勝興貿股份有限公司,479985,,是,彰化縣線西鄉,180
蘇震清,民主進步黨,*,31,104/11/25,營利事業捐贈收入,13187561,宏偉冷凍食品股份有限公司,300000,,是,屏東縣高樹鄉,180
蘇震清,民主進步黨,*,32,104/11/25,營利事業捐贈收入,86660894,國興畜產股份有限公司,100000,,是,屏東縣屏東巿,180
蘇震清,民主進步黨,*,33,104/11/25,營利事業捐贈收入,75962990,春發科技股份有限公司,50000,,是,高雄市三民區,180
蘇震清,民主進步黨,*,34,104/11/25,營利事業捐贈收入,16997677,佳益冷凍食品股份有限公司,50000,,是,屏東縣潮州鎮,180
蘇震清,民主進步黨,*,35,104/11/20,營利事業捐贈收入,25199561,富旺精密股份有限公司,20000,,是,基隆市仁愛區,180
蘇震清,民主進步黨,*,36,104/11/19,營利事業捐贈收入,24872883,宣貴國際開發有限公司,60000,,否,屏東縣屏東巿,180
蘇震清,民主進步黨,*,37,104/11/16,營利事業捐贈收入,84900928,悠活渡假事業股份有限公司,100000,,是,屏東縣恆春鎮,180
蘇震清,民主進步黨,*,38,104/11/16,營利事業捐贈收入,24356634,荃程汽車有限公司,50000,,是,新北市林口區,180
蘇震清,民主進步黨,*,39,104/11/04,營利事業捐贈收入,97370979,玖聖工程有限公司,20000,,是,屏東縣屏東巿,180
蘇震清,民主進步黨,*,40,104/10/20,營利事業捐贈收入,28307776,譽蒼生物科技股份有限公司,70000,,是,高雄市三民區,180
蘇震清,民主進步黨,*,41,104/10/12,營利事業捐贈收入,28593222,鴻興發科技有限公司,100000,,是,高雄市苓雅區,181
蘇震清,民主進步黨,*,42,104/10/06,營利事業捐贈收入,11166999,正和鋼鐵股份有限公司,1000000,,是,臺北市大同區,181
蘇震清,民主進步黨,*,43,104/09/01,營利事業捐贈收入,27694829,鴻翔加油站股份有限公司,100000,,是,高雄市小港區,181
蘇震清,民主進步黨,*,44,104/07/20,營利事業捐贈收入,84189219,上益營造有限公司,300000,,是,高雄市苓雅區,181
蘇震清,民主進步黨,*,45,104/06/30,營利事業捐贈收入,24517195,翰永國際股份有限公司,300000,,是,高雄市小港區,181
徐景文,民主進步黨,,1,105/01/14,營利事業捐贈收入,22243543,科達製藥股份有限公司,200000,,是,桃園市平鎮區,182
徐景文,民主進步黨,,2,105/01/14,營利事業捐贈收入,24283295,欣榮文創股份有限公司,100000,,是,新竹縣竹北市,182
徐景文,民主進步黨,,3,105/01/14,營利事業捐贈收入,53137526,竹貿開發股份有限公司,100000,,是,新竹縣竹北市,182
徐景文,民主進步黨,,4,105/01/14,營利事業捐贈收入,28161131,竹風建設股份有限公司,100000,,是,新竹縣竹北市,182
徐景文,民主進步黨,,5,105/01/13,營利事業捐贈收入,16644128,若林企業股份有限公司,30000,,是,桃園市楊梅區,182
徐景文,民主進步黨,,6,105/01/12,營利事業捐贈收入,84964648,壢都營造股份有限公司,50000,,是,桃園市中壢區,182
徐景文,民主進步黨,,7,105/01/11,營利事業捐贈收入,12862116,中台資源科技股份有限公司,100000,,是,桃園市觀音區,182
徐景文,民主進步黨,,8,105/01/10,營利事業捐贈收入,84554686,兆德營造有限公司,100000,,是,桃園巿龜山區,182
徐景文,民主進步黨,,9,105/01/08,營利事業捐贈收入,53785281,芳彬建設有限公司,20000,,是,桃園市中壢區,182
徐景文,民主進步黨,,10,105/01/07,營利事業捐贈收入,45911735,岳豐科技股份有限公司,150000,,是,桃園市新屋區,182
徐景文,民主進步黨,,11,105/01/05,營利事業捐贈收入,16160798,佳定食品有限公司,30000,,是,桃園市平鎮區,182
徐景文,民主進步黨,,12,105/01/05,營利事業捐贈收入,22265497,皇家可口股份有限公司,100000,,是,臺北市懷寧街,182
徐景文,民主進步黨,,13,104/12/31,營利事業捐贈收入,28851059,宏賢建設股份有限公司,100000,,是,臺北市八德路,182
徐景文,民主進步黨,,14,104/12/29,營利事業捐贈收入,53983923,弘億土地開發有限公司,20000,,是,桃園市中壢區,182
徐景文,民主進步黨,,15,104/12/25,營利事業捐贈收入,53531626,毅泰環保股份有限公司,50000,,是,桃園市桃園區,182
徐景文,民主進步黨,,16,104/12/25,營利事業捐贈收入,28033501,有德興業有限公司,100000,,是,桃園市中壢區,182
徐景文,民主進步黨,,17,104/12/15,營利事業捐贈收入,10079764,宏其醫療社團法人,100000,,是,桃園市中壢區,182
徐景文,民主進步黨,,18,104/12/13,營利事業捐贈收入,02687456,江牙醫診所,5000,,是,桃園市中壢區,182
徐景文,民主進步黨,,19,104/12/10,營利事業捐贈收入,44950582,協新鋼鐵股份有限公司,500000,,是,桃園市平鎮區,182
徐景文,民主進步黨,,20,104/11/29,營利事業捐贈收入,53399197,都寶建設有限公司,10000,,是,桃園市觀音區,182
徐景文,民主進步黨,,21,104/11/29,營利事業捐贈收入,45009408,恒青機電有限公司,20000,,是,桃園市中壢區,182
徐景文,民主進步黨,,22,104/11/29,營利事業捐贈收入,84710883,順倉股份有限公司,200000,,是,桃園市大園區,182
徐景文,民主進步黨,,23,104/10/06,營利事業捐贈收入,54133371,京祺科技有限公司,20000,,是,桃園市中壢區,182
徐景文,民主進步黨,,24,104/10/05,營利事業捐贈收入,16894172,友和貿易股份有限公司,200000,,是,新北市林口區,182
林德福,中國國民黨,*,1,105/01/12,營利事業捐贈收入,24365140,利海投資有限公司,500000,,是,新北市中和區,183
林德福,中國國民黨,*,2,105/01/12,營利事業捐贈收入,94779853,弘庭營造股份有限公司,500000,,是,新北市中和區,183
林德福,中國國民黨,*,3,105/01/12,營利事業捐贈收入,27293964,弘曜建設股份有限公司,500000,,是,新北市中和區,183
林德福,中國國民黨,*,4,105/01/12,營利事業捐贈收入,24364016,弘霖投資股份有限公司,500000,,是,新北市永和區,183
林德福,中國國民黨,*,5,105/01/12,營利事業捐贈收入,28954490,億寶開發建設股份有限公司,500000,,是,新北市中和區,183
